SYMBOL,ENTREZID,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LYNX1,66004,Ly6/neurotoxin 1,1.496027691,-2.631341302,0.755480513,-3.48300354,0.000495822,0.002164341
LYRM7,90624,LYR motif containing 7,28.1519934,-1.172873186,0.212819896,-5.51110684,3.57E-08,5.22E-07
LYSMD4,145748,LysM domain containing 4,21.29664611,1.054671397,0.255663258,4.125236467,3.70E-05,0.000233882
LZTS3,9762,leucine zipper tumor suppressor family member 3,33.81680099,1.87299898,0.372481101,5.028440307,4.94E-07,5.35E-06
M6PR,4074,"mannose-6-phosphate receptor, cation dependent",49.4942666,-1.309072705,0.219599256,-5.961189175,2.50E-09,4.84E-08
MAB21L1,4081,mab-21 like 1,1.116906359,2.974726188,0.906957636,3.279895409,0.001038456,0.004059829
MAF,4094,MAF bZIP transcription factor,18.63508315,2.320813999,0.684434724,3.390847829,0.000696768,0.002892971
MAFF,23764,MAF bZIP transcription factor F,105.4352258,2.662802045,0.313387993,8.496822163,1.95E-17,2.06E-15
MAGEA1,4100,MAGE family member A1,1.754556004,3.783331951,1.193022373,3.171216262,0.001518021,0.005590146
MAGEA12,4111,MAGE family member A12,2.31221345,4.414963351,1.076535124,4.10108621,4.11E-05,0.000255164
MAGEA3,4102,MAGE family member A3,1.129126455,3.365251557,1.176014504,2.861573174,0.004215442,0.013333034
MAGEC1,9947,MAGE family member C1,11.17811575,6.608202269,0.621717983,10.6289386,2.19E-26,1.66E-23
MAGEC2,51438,MAGE family member C2,0.613550595,2.14355941,0.912241827,2.349771022,0.018784963,0.046475234
MAGEC3,139081,MAGE family member C3,7.814233661,5.754936929,0.861651172,6.678963733,2.41E-11,7.48E-10
MAGEF1,64110,MAGE family member F1,77.09749933,-1.423606753,0.202178715,-7.041328526,1.90E-12,7.82E-11
MAGI2,9863,"membrane associated guanylate kinase, WW and PDZ domain containing 2",11.15534957,2.789447999,0.464867636,6.000520967,1.97E-09,3.91E-08
MAGI3,260425,"membrane associated guanylate kinase, WW and PDZ domain containing 3",27.84619524,1.936704293,0.356864568,5.427000793,5.73E-08,7.93E-07
MAML3,55534,mastermind like transcriptional coactivator 3,4.172066605,-1.514262341,0.514815317,-2.941370022,0.003267639,0.010701199
MAN1A1,4121,mannosidase alpha class 1A member 1,165.4903116,-1.279775788,0.208849803,-6.127732801,8.91E-10,1.92E-08
MAN1A2,10905,mannosidase alpha class 1A member 2,72.00761121,-2.01106859,0.223506369,-8.997813332,2.30E-19,3.85E-17
MAN1B1,11253,mannosidase alpha class 1B member 1,177.7703723,1.138762171,0.166287753,6.848142167,7.48E-12,2.64E-10
MAN1C1,57134,mannosidase alpha class 1C member 1,17.88662877,1.136571995,0.394883021,2.878249848,0.003998883,0.01273619
MAN2C1,4123,mannosidase alpha class 2C member 1,139.9688856,1.095142302,0.159632025,6.860417289,6.87E-12,2.44E-10
MANEA,79694,mannosidase endo-alpha,41.44679497,-2.861440185,0.293133931,-9.761545429,1.65E-22,4.92E-20
MANSC1,54682,MANSC domain containing 1,6.484223235,1.24102174,0.494491895,2.509690761,0.012083693,0.032321444
MAP10,54627,microtubule associated protein 10,1.625771475,-1.569404298,0.595215009,-2.636701482,0.008371647,0.023756104
MAP1LC3A,84557,microtubule associated protein 1 light chain 3 alpha,9.753947706,-1.232505224,0.368448578,-3.345121406,0.000822466,0.003330965
MAP2K1P1,29778,mitogen-activated protein kinase kinase 1 pseudogene 1,0.945414339,3.033245597,0.974999809,3.111021735,0.001864412,0.006651439
MAP2K3,5606,mitogen-activated protein kinase kinase 3,181.3119009,1.06421208,0.209841854,5.071495803,3.95E-07,4.39E-06
MAP2K4,6416,mitogen-activated protein kinase kinase 4,15.32632518,-1.026329745,0.274712387,-3.736015535,0.000186959,0.000938072
MAP2K6,5608,mitogen-activated protein kinase kinase 6,13.89585562,-2.192504629,0.360581131,-6.080475205,1.20E-09,2.49E-08
MAP4K4,9448,mitogen-activated protein kinase kinase kinase kinase 4,61.59754404,-1.175070248,0.335357078,-3.503937518,0.000458433,0.002021894
MAP9,79884,microtubule associated protein 9,12.81616537,-2.859467935,0.49635141,-5.760974742,8.36E-09,1.43E-07
MAPK11,5600,mitogen-activated protein kinase 11,24.76453006,1.545435591,0.306058124,5.049483976,4.43E-07,4.87E-06
MAPK8IP1,9479,mitogen-activated protein kinase 8 interacting protein 1,18.76226539,1.373346946,0.333517588,4.117764679,3.83E-05,0.000240528
MAPK8IP2,23542,mitogen-activated protein kinase 8 interacting protein 2,4.226926822,1.813032883,0.455556077,3.979823727,6.90E-05,0.000397319
MAPKAPK2,9261,MAPK activated protein kinase 2,780.9828126,1.004038586,0.151273241,6.637251759,3.20E-11,9.63E-10
MAPRE2,10982,microtubule associated protein RP/EB family member 2,16.19180758,-1.050860822,0.294463219,-3.568733726,0.000358711,0.001636897
MARCKS,4082,myristoylated alanine rich protein kinase C substrate,186.4047332,-1.079682541,0.302190348,-3.572855806,0.000353109,0.001614375
MAST1,22983,microtubule associated serine/threonine kinase 1,2.960185801,2.510338888,0.469400279,5.347970592,8.89E-08,1.17E-06
MAT2A,4144,methionine adenosyltransferase 2A,70.71301087,1.421613165,0.224895297,6.321222303,2.60E-10,6.40E-09
MATN1,4146,matrilin 1,6.000948324,1.516825835,0.385547848,3.934209055,8.35E-05,0.00046965
MAVS,57506,mitochondrial antiviral signaling protein,65.72622209,-1.307555726,0.234377855,-5.578836467,2.42E-08,3.72E-07
MAZ,4150,MYC associated zinc finger protein,101.9673505,-1.202396627,0.219726751,-5.472235962,4.44E-08,6.33E-07
MBNL2,10150,muscleblind like splicing regulator 2,48.95313316,-2.246547005,0.296951347,-7.565370645,3.87E-14,2.27E-12
MBP,4155,myelin basic protein,22.11231791,-2.165372883,0.370601257,-5.842864381,5.13E-09,9.16E-08
MCAM,4162,melanoma cell adhesion molecule,36.27958083,1.485877861,0.461631821,3.218750948,0.001287503,0.004856394
MCC,4163,MCC regulator of WNT signaling pathway,20.73123795,1.330162176,0.240658113,5.527186085,3.25E-08,4.83E-07
MCF2L2,23101,MCF.2 cell line derived transforming sequence-like 2,2.07899014,1.095590318,0.389570964,2.812299732,0.004918864,0.015154355
MCF2L-AS1,100289410,MCF2L antisense RNA 1,10.27677193,-1.664214941,0.493064624,-3.375247095,0.000737494,0.003035541
MCHR1,2847,melanin concentrating hormone receptor 1,1.306079283,1.893838084,0.503962305,3.757896307,0.000171348,0.000868786
MCM10,55388,minichromosome maintenance 10 replication initiation factor,3.644730259,-1.859494943,0.57353888,-3.242142789,0.001186346,0.00453627
MCM3,4172,minichromosome maintenance complex component 3,36.98973109,-1.517708508,0.334203804,-4.541266413,5.59E-06,4.48E-05
MCM3AP-AS1,114044,MCM3AP antisense RNA 1,3.390760314,1.686777842,0.386877221,4.359982318,1.30E-05,9.39E-05
MCTP1,79772,multiple C2 and transmembrane domain containing 1,1.779036817,-2.183144083,0.808825673,-2.699152803,0.006951625,0.020316587
MDM2,4193,MDM2 proto-oncogene,64.5162184,-1.317195879,0.207232968,-6.356111623,2.07E-10,5.17E-09
ME2,4200,malic enzyme 2,40.9556612,-1.498100848,0.249166184,-6.012456512,1.83E-09,3.66E-08
MED11,400569,mediator complex subunit 11,65.89661218,-1.135497974,0.200605499,-5.660353172,1.51E-08,2.42E-07
MED12L,116931,mediator complex subunit 12L,2.758840969,2.029234957,0.467368302,4.341832654,1.41E-05,0.000100938
MED18,54797,mediator complex subunit 18,15.62751063,-1.907848203,0.306235202,-6.230009452,4.66E-10,1.07E-08
MED20,9477,mediator complex subunit 20,5.875011863,-1.422881545,0.39831332,-3.572267038,0.000353904,0.001617095
MED21,9412,mediator complex subunit 21,5.887757793,-1.417439528,0.413065301,-3.431514396,0.000600221,0.00254043
MED24,9862,mediator complex subunit 24,42.53506734,-1.244993301,0.201005725,-6.193820114,5.87E-10,1.31E-08
MED31,51003,mediator complex subunit 31,12.23693595,-1.69798116,0.307889802,-5.514898996,3.49E-08,5.12E-07
MED4-AS1,100873965,MED4 antisense RNA 1,3.370471899,2.239595659,0.466774842,4.798021357,1.60E-06,1.48E-05
MEF2C,4208,myocyte enhancer factor 2C,104.7405981,-1.313777531,0.195374593,-6.724403175,1.76E-11,5.66E-10
MEF2C-AS1,101929423,MEF2C antisense RNA 1,82.31855761,-1.592917752,0.32800405,-4.856396595,1.20E-06,1.14E-05
MEGF6,1953,multiple EGF like domains 6,9.753334573,-2.204744611,0.446294701,-4.940109313,7.81E-07,7.96E-06
MEGF9,1955,multiple EGF like domains 9,16.5748599,-1.578322482,0.305944512,-5.158852084,2.48E-07,2.91E-06
MEIS1,4211,Meis homeobox 1,2.210661747,1.146344194,0.475096408,2.412866472,0.015827617,0.04026446
MEIS2,4212,Meis homeobox 2,4.825261632,1.869818652,0.696962949,2.682809257,0.007300662,0.021160566
MERTK,10461,"MER proto-oncogene, tyrosine kinase",82.20067892,1.302681442,0.489432194,2.661617807,0.007776612,0.022315856
METRN,79006,"meteorin, glial cell differentiation regulator",113.1756944,-1.291026444,0.349153055,-3.697594586,0.000217652,0.00106544
MEX3C,51320,mex-3 RNA binding family member C,79.08117217,2.11518383,0.35435453,5.969117514,2.39E-09,4.64E-08
MFAP1,4236,microfibril associated protein 1,15.34567793,-1.394114794,0.290249726,-4.803156283,1.56E-06,1.45E-05
MFAP3,4238,microfibril associated protein 3,7.375600296,-1.060428462,0.386807733,-2.741487234,0.006116174,0.018215463
MFAP3L,9848,microfibril associated protein 3 like,8.441559311,1.819220249,0.552099504,3.29509488,0.000983885,0.003876332
MFHAS1,9258,malignant fibrous histiocytoma amplified sequence 1,8.687622286,-3.229139497,0.505551732,-6.387357204,1.69E-10,4.34E-09
MFSD1,64747,major facilitator superfamily domain containing 1,42.16335196,-1.178893601,0.301957904,-3.904165397,9.46E-05,0.000524313
MFSD2A,84879,major facilitator superfamily domain containing 2A,74.99728685,1.185268574,0.26566781,4.461468522,8.14E-06,6.23E-05
MFSD8,256471,major facilitator superfamily domain containing 8,18.2829682,-1.243724421,0.231504859,-5.372346936,7.77E-08,1.04E-06
MGA,23269,MAX dimerization protein MGA,22.82833926,-1.441573781,0.250974284,-5.743910336,9.25E-09,1.56E-07
MGAT5,4249,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase",13.68165204,-1.045132716,0.340165867,-3.072420893,0.002123301,0.007423129
MGLL,11343,monoglyceride lipase,79.71967582,-2.826595517,0.277004558,-10.20414805,1.90E-24,8.37E-22
MGST3,4259,microsomal glutathione S-transferase 3,330.6717621,1.174479003,0.229663976,5.113901734,3.16E-07,3.61E-06
MIAT,440823,myocardial infarction associated transcript,133.1440386,1.967650678,0.36696939,5.361893201,8.24E-08,1.09E-06
MICU2,221154,mitochondrial calcium uptake 2,50.59045294,-1.705541373,0.179028306,-9.526657597,1.62E-21,3.68E-19
MICU3,286097,mitochondrial calcium uptake family member 3,2.141668452,-2.834455381,0.816988019,-3.469396508,0.000521629,0.002261512
MIDN,90007,midnolin,250.0199929,1.278635257,0.221992722,5.759807092,8.42E-09,1.44E-07
MINK1,50488,misshapen like kinase 1,19.30806816,-1.017690392,0.195655595,-5.201437725,1.98E-07,2.39E-06
MINPP1,9562,multiple inositol-polyphosphate phosphatase 1,11.1070616,-1.607157889,0.337947393,-4.75564517,1.98E-06,1.78E-05
MIPOL1,145282,mirror-image polydactyly 1,0.878886589,1.376465708,0.559370426,2.460740942,0.013865044,0.036140693
MIR129-1,406917,microRNA 129-1,1.707531254,3.452214803,0.748666422,4.611152181,4.00E-06,3.34E-05
MIR1295A,100302178,microRNA 1295a,1.350510156,-1.660294508,0.522029485,-3.180461175,0.001470408,0.005438783
MIR146B,574447,microRNA 146b,4.730460691,3.063306673,0.567377301,5.39906455,6.70E-08,9.12E-07
MIR150,406942,microRNA 150,2.392038451,3.126145194,0.598080451,5.226964344,1.72E-07,2.11E-06
MIR1538,100302119,microRNA 1538,17.81024036,-1.744633003,0.409663805,-4.258694525,2.06E-05,0.000140708
MIR1587,100616251,microRNA 1587,3.12855442,-3.175007519,0.491713247,-6.457030676,1.07E-10,2.86E-09
MIR29B1,407024,microRNA 29b-1,17.12941453,1.51764566,0.352273527,4.308145638,1.65E-05,0.000115393
MIR3143,100422934,microRNA 3143,1.850454703,1.60062598,0.64943011,2.46466241,0.01371424,0.035804934
MIR3188,100422833,microRNA 3188,233.3885803,-1.066349657,0.418691177,-2.546864405,0.010869566,0.029580015
MIR3191,100422832,microRNA 3191,2.911781872,1.501262628,0.507878585,2.955947884,0.003117098,0.010293049
MIR320C2,100302195,microRNA 320c-2,1.365794007,-2.951415932,0.682010925,-4.32752002,1.51E-05,0.000106873
MIR328,442901,microRNA 328,3.848225521,-1.713233802,0.411613025,-4.162243899,3.15E-05,0.000203954
MIR34A,407040,microRNA 34a,1.737004291,1.896899665,0.55668697,3.407479906,0.000655657,0.002749608
MIR3613,100500908,microRNA 3613,1.606992846,-1.725803475,0.562665832,-3.067190821,0.002160809,0.007536858
MIR3680-2,100847041,microRNA 3680-2,1.219671145,3.435754568,0.718490506,4.781906707,1.74E-06,1.59E-05
MIR378D2,100616169,microRNA 378d-2,0.825487712,1.743424313,0.696984556,2.501381556,0.012370982,0.032966156
MIR378H,100616306,microRNA 378h,1.385369565,1.877912428,0.525391713,3.574309192,0.000351154,0.001606951
MIR3911,100500872,microRNA 3911,2.637272833,1.880769199,0.722136601,2.604450732,0.009202165,0.025715334
MIR3929,100500864,microRNA 3929,1.099057771,-2.511436819,0.753362954,-3.333634612,0.000857192,0.003456519
MIR4271,100422952,microRNA 4271,1.55463527,1.936128805,0.605512075,3.197506514,0.001386213,0.005167588
MIR4284,100422948,microRNA 4284,1.144327106,3.401423503,0.720329421,4.722038837,2.33E-06,2.07E-05
MIR4292,100422860,microRNA 4292,1.583608858,-1.360921846,0.531775894,-2.559201839,0.010491281,0.028724771
MIR4314,100422983,microRNA 4314,0.873140203,3.033795546,0.779736079,3.890797963,9.99E-05,0.000548368
MIR4330,100422930,microRNA 4330,1.669027115,3.966363424,0.667514963,5.941984295,2.82E-09,5.37E-08
MIR4426,100616345,microRNA 4426,1.842632628,1.214096016,0.411748836,2.948632537,0.003191832,0.010492646
MIR4435-1,100616499,microRNA 4435-1,1.047179558,-2.637845022,0.850294791,-3.102271175,0.00192042,0.006817124
MIR4449,100616436,microRNA 4449,2.958930489,2.16002248,0.580749006,3.71937353,0.000199718,0.000990048
MIR4457,100616235,microRNA 4457,2.454159332,2.059796551,0.455137654,4.525656214,6.02E-06,4.78E-05
MIR4458HG,100505738,MIR4458 host gene,20.5099889,1.798294488,0.506700711,3.549026965,0.000386657,0.001743737
MIR4477B,100616194,microRNA 4477b,26.39236462,-1.011092293,0.32949868,-3.068577678,0.002150804,0.007505203
MIR4487,100616222,microRNA 4487,0.864664516,2.990622203,0.789938083,3.785894448,0.000153157,0.000788765
MIR4519,100616231,microRNA 4519,35.14972405,1.37417186,0.2609171,5.266699116,1.39E-07,1.73E-06
MIR4656,100616465,microRNA 4656,1.478734766,-4.340473936,0.806863874,-5.379437692,7.47E-08,1.00E-06
MIR4665,100616288,microRNA 4665,1.901660653,1.431788272,0.517888612,2.764664523,0.005698136,0.017166672
MIR4739,100616170,microRNA 4739,0.53117331,-3.030006176,0.997738682,-3.036873512,0.002390457,0.008185864
MIR4740,100616294,microRNA 4740,1.156950609,-1.902639907,0.788938564,-2.411645208,0.015880727,0.04038261
MIR5091,100847023,microRNA 5091,1.535228159,1.916812945,0.616855934,3.107391594,0.001887462,0.006715872
MIR512-1,574458,microRNA 512-1,1.428417762,1.623304314,0.570889698,2.843464019,0.004462605,0.014008729
MIR5188,100847004,microRNA 5188,2.894679451,1.758745179,0.587365323,2.994295219,0.002750796,0.00922682
MIR663A,724033,microRNA 663a,119.4185116,1.893412275,0.297861831,6.356679765,2.06E-10,5.16E-09
MIS18BP1,55320,MIS18 binding protein 1,56.33430239,-1.512472748,0.228261806,-6.626043902,3.45E-11,1.03E-09
MKI67,4288,marker of proliferation Ki-67,85.01161097,-2.746192051,0.488172512,-5.625454082,1.85E-08,2.92E-07
MKNK2,2872,MAPK interacting serine/threonine kinase 2,722.2638246,1.433068731,0.211153273,6.786864879,1.15E-11,3.82E-10
MKRN3,7681,makorin ring finger protein 3,1.301376069,1.824403177,0.66155212,2.757761817,0.005819859,0.017474721
MKRN9P,400058,"makorin ring finger protein 9, pseudogene",1.276926079,2.522479378,0.751366576,3.3571887,0.000787394,0.00320715
MKS1,54903,MKS transition zone complex subunit 1,6.309472977,-1.782487234,0.286826771,-6.214507893,5.15E-10,1.17E-08
MKX,283078,mohawk homeobox,4.109459508,1.906571196,0.455206362,4.188366762,2.81E-05,0.000184054
MLC1,23209,modulator of VRAC current 1,4.050238622,1.591088054,0.561230254,2.835000506,0.004582561,0.014336997
MLEC,9761,malectin,350.8252706,-1.077413242,0.172734708,-6.237387128,4.45E-10,1.03E-08
MLF1,4291,myeloid leukemia factor 1,7.72216831,1.629260608,0.563910563,2.889218106,0.003862011,0.012347327
MLIP,90523,muscular LMNA interacting protein,1.266792582,3.515228405,0.923252725,3.807438968,0.000140413,0.000732004
MLKL,197259,mixed lineage kinase domain like pseudokinase,76.08123258,-1.547302979,0.231435656,-6.685672414,2.30E-11,7.21E-10
MLLT11,10962,MLLT11 transcription factor 7 cofactor,9.487152582,1.318143162,0.483082036,2.728611427,0.00636016,0.018811024
MLLT3,4300,MLLT3 super elongation complex subunit,36.27187129,1.349312574,0.280789215,4.805428783,1.54E-06,1.43E-05
MMD,23531,monocyte to macrophage differentiation associated,6.347808049,-1.572649208,0.433663866,-3.62642436,0.000287373,0.001353418
MME,4311,membrane metalloendopeptidase,22.93737141,-2.979218128,0.702429424,-4.241305998,2.22E-05,0.000150293
MMEL1,79258,membrane metalloendopeptidase like 1,3.998069383,2.199910806,0.500956853,4.39141773,1.13E-05,8.28E-05
MMP1,4312,matrix metallopeptidase 1,1.113904995,3.380584013,0.784291179,4.310368525,1.63E-05,0.000114404
MMP14,4323,matrix metallopeptidase 14,6.634766807,-1.561962311,0.492445353,-3.171849023,0.001514717,0.005579162
MMP17,4326,matrix metallopeptidase 17,1.423101785,-3.611452451,0.634042623,-5.695914316,1.23E-08,2.01E-07
MMP8,4317,matrix metallopeptidase 8,6.267549359,1.73619695,0.742221288,2.339190451,0.019325579,0.047584403
MMP9,4318,matrix metallopeptidase 9,26.60654753,1.837644315,0.704195305,2.609566272,0.009065708,0.025395512
MOB3B,79817,MOB kinase activator 3B,3.224219945,-1.215528886,0.435581328,-2.79058997,0.005261208,0.016032908
MOCS1,4337,molybdenum cofactor synthesis 1,3.495089337,1.730944652,0.553012068,3.130030523,0.001747881,0.006306271
MOCS2,4338,molybdenum cofactor synthesis 2,24.11212988,-1.19638297,0.28826718,-4.150257314,3.32E-05,0.000213113
MOG,4340,myelin oligodendrocyte glycoprotein,1.113557251,2.669173158,0.662878337,4.026641103,5.66E-05,0.000335037
MORC2-AS1,150291,MORC2 antisense RNA 1,2.839246928,-1.412724546,0.509059462,-2.775166069,0.005517353,0.016705585
MORF4L1,10933,mortality factor 4 like 1,167.4036218,1.136588341,0.118913699,9.558094214,1.20E-21,2.79E-19
MOSPD2,158747,motile sperm domain containing 2,6.108642135,-2.284220858,0.403656874,-5.658818181,1.52E-08,2.44E-07
MOV10,4343,Mov10 RISC complex RNA helicase,49.32037354,1.754458593,0.234320064,7.487444992,7.02E-14,3.89E-12
MPEG1,219972,macrophage expressed 1,25.10596042,-1.618622714,0.566345044,-2.858015147,0.004263,0.013461296
